symbol,n,signal,stop_atr,rr,signal_time,entry_time,r_net,reason
BERAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,1.2370099750623424,TIME
BICOUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-0.0060602115541064,TIME
BIDUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-0.0174591387559814,TIME
BIGTIMEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-1.043445681381958,SL
BIOUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-0.425734939759037,TIME
BLURUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,1.106057142857145,TIME
BMTUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-1.0310623962040333,SL
BOMEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-0.8238164341085262,TIME
BROCCOLIF3BUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,1.4051764705882364,TIME
BSVUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,2.92690731707317,TP
CELOUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-1.0248266666666668,SL
CELRUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-1.0282666666666669,SL
CETUSUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-1.0382805970149254,SL
CGPTUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-0.26338646616541,TIME
CHRUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-1.037605839416058,SL
COOKIEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-1.0314491471888818,SL
COSUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,0.0813976470588219,TIME
COTIUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,1.084256790123455,TIME
CRVUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-1.0373333333333332,SL
CTSIUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,0.1127550561797793,TIME
CVCUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,0.1620554637281915,TIME
CYBERUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,0.0859361050328252,TIME
DFUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-0.2240908108108104,TIME
DIAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-0.1411686369119401,TIME
DOGEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-1.055218113207547,SL
DOTUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-1.0481497716894974,SL
DUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-0.4669590361445821,TIME
DYDXUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-0.4549575757575749,TIME
EIGENUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-1.0301364583333332,SL
ENJUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-0.2666949784792011,TIME
ENSUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,2.947703689864549,TP
ERAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,0.2397520858164469,TIME
ETHWUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-1.040046276211135,SL
EULUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-1.0349471172962226,SL
FIDAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-1.04581921132457,SL
FILUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-1.0474020202020202,SL
FLOCKUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,2.9674532915360503,TP
FLOWUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-1.0434,SL
FXSUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-1.0458194257788636,SL
GASUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,0.5528571428571389,TIME
GMTUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,0.0291142118863082,TIME
GPSUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-0.280845419354839,TIME
GRTUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-0.7750161008729404,TIME
HAEDALUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-0.0872394618834093,TIME
HFTUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,0.7410527214514422,TIME
HIVEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,0.97652313043477,TIME
HMSTRUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-1.035652733118971,SL
HOLOUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,0.8600395110024385,TIME
ICXUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,1.3539199999999971,TIME
ILVUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-0.5466669975186108,TIME
IMXUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,0.6936357320099232,TIME
INITUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-1.031322033898305,SL
INJUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-0.3352679738562077,TIME
IOTAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-1.0408390243902437,SL
IPUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,0.9159701694915288,TIME
JOEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-0.4793507987220496,TIME
KAITOUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,1.4327810134701853,TIME
KAVAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-1.0371576470588235,SL
KNCUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-0.2864474777448072,TIME
KOMAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-0.2965925925925892,TIME
LAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,0.283067586206893,TIME
LISTAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-0.2642125461254637,TIME
LPTUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,0.4331990220048914,TIME
LUMIAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-0.8075506849315078,TIME
MANAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-0.2242473186119919,TIME
MANTAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-0.3881707865168562,TIME
MASKUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-0.3903133531157238,TIME
MBOXUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,0.4215348148148103,TIME
MEMEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-0.7174200692041494,TIME
MEWUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,0.5573484098939907,TIME
MINAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,0.0726687500000031,TIME
MIRAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-1.0400272727272726,SL
MTLUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,0.0191798234552352,TIME
NEARUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-1.0408533333333332,SL
NEOUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-0.1327480378890395,TIME
NEWTUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-0.1546834645669324,TIME
NFPUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-1.0353925925925926,SL
NILUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,0.5497031435079693,TIME
NKNUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-1.0335153652392948,SL
NOMUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,0.2454183266932253,TIME
NTRNUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-0.1724134952766542,TIME
OGNUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,0.8511999999999961,TIME
ONDOUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,0.2554739726027359,TIME
ONEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,0.17368115942029,TIME
ONGUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-0.6081324840764336,TIME
OXTUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,0.1469534743202412,TIME
PHAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-0.521875159235675,TIME
POLUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,0.2684994793752512,TIME
PROVEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-1.0417803921568627,SL
PUNDIXUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-0.8637161290322611,TIME
PYTHUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-0.4614903073286087,TIME
REDUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-0.5672482269503551,TIME
RENDERUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-0.3954629526462452,TIME
ROSEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-1.041543769968051,SL
RSRUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,0.2619840637450228,TIME
RVNUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-0.2458666666666587,TIME
RVVUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-1.0195862068965518,SL
SAGAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,0.8563452841973708,TIME
SANDUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-1.0449379953379951,SL
SCRTUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,0.3145215189873453,TIME
SEIUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-0.7228168284789667,TIME
SKLUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-1.038648888888889,SL
SLPUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-0.4507184466019461,TIME
SNXUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-1.0347529411764704,SL
SOONUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,2.97388982630273,TP
SOPHUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,2.9519875405580795,TP
STORJUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,2.9458105263157885,TP
STXUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,0.1008661742983709,TIME
SUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,2.957975221238938,TP
SUSHIUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-0.7396954598370132,TIME
SXTUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-1.0323642276422764,SL
SYSUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,0.5771654736842036,TIME
TAIKOUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,0.8465689149560015,TIME
TIAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,0.3727804878048791,TIME
TLMUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-0.4103044776119442,TIME
TOWNSUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,0.1626393700787406,TIME
TRUMPUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,2.928849406175772,TP
TRUUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,1.5133373134328296,TIME
TURTLEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-1.0316613307618128,SL
TUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,1.6896459330143487,TIME
VANRYUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,0.4705212996389969,TIME
VELODROMEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,0.1826769670958485,TIME
VETUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-0.7880610240334361,TIME
VICUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,0.1276709677419321,TIME
VIRTUALUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,0.3259652622527952,TIME
VTHOUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,1.9544000000000032,TIME
WAXPUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,0.3509333333333319,TIME
WLDUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,0.5500839378238317,TIME
WUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-1.0416401253918497,SL
YFIUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,0.7692411214953304,TIME
YGGUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,0.0648812500000042,TIME
ZETAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,0.0837558685445987,TIME
ZILUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-1.0435555555555556,SL
ZRXUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-15 12:00:00+00:00,2025-12-15 16:00:00+00:00,-1.0515039426523294,SL
1000000MOGUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-17 16:00:00+00:00,2025-12-17 20:00:00+00:00,2.524763108454315,TIME
1000BONKUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-17 16:00:00+00:00,2025-12-17 20:00:00+00:00,2.3986656488549616,TIME
1000FLOKIUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-17 16:00:00+00:00,2025-12-17 20:00:00+00:00,2.304384736523318,TIME
1000PEPEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-17 16:00:00+00:00,2025-12-17 20:00:00+00:00,2.286229417382992,TIME
1000SATSUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-17 16:00:00+00:00,2025-12-17 20:00:00+00:00,-1.0205569620253163,SL
1000XECUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-17 16:00:00+00:00,2025-12-17 20:00:00+00:00,2.65146293706294,TIME
1MBABYDOGEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-17 16:00:00+00:00,2025-12-17 20:00:00+00:00,-1.0280905531914892,SL
4USDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-17 16:00:00+00:00,2025-12-17 20:00:00+00:00,2.9868067796610167,TP
A2ZUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-17 16:00:00+00:00,2025-12-17 20:00:00+00:00,-1.0288031434184677,SL
ACHUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-17 16:00:00+00:00,2025-12-17 20:00:00+00:00,2.458259143439846,TIME
ADAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-17 16:00:00+00:00,2025-12-17 20:00:00+00:00,-1.028768780487805,SL
AEROUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-17 16:00:00+00:00,2025-12-17 20:00:00+00:00,2.6915519061583533,TIME
AIUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-17 16:00:00+00:00,2025-12-17 20:00:00+00:00,-1.0242734793187347,SL
AKEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-17 16:00:00+00:00,2025-12-17 20:00:00+00:00,-1.028428618968386,SL
ALICEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-17 16:00:00+00:00,2025-12-17 20:00:00+00:00,2.9743219512195123,TP
ALLUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-17 16:00:00+00:00,2025-12-17 20:00:00+00:00,-1.0384470588235293,SL
ALPINEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-17 16:00:00+00:00,2025-12-17 20:00:00+00:00,2.175802898550724,TIME
ALTUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-17 16:00:00+00:00,2025-12-17 20:00:00+00:00,2.235076328502412,TIME
ANIMEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-17 16:00:00+00:00,2025-12-17 20:00:00+00:00,1.859253518679406,TIME
APEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-17 16:00:00+00:00,2025-12-17 20:00:00+00:00,-1.0267188679245285,SL
APTUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-17 16:00:00+00:00,2025-12-17 20:00:00+00:00,-1.0267759949463044,SL
ARKMUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-17 16:00:00+00:00,2025-12-17 20:00:00+00:00,-1.025358230958231,SL
ASRUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-17 16:00:00+00:00,2025-12-17 20:00:00+00:00,2.9616590909090905,TP
ATAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-17 16:00:00+00:00,2025-12-17 20:00:00+00:00,1.7717538461538458,TIME
ATHUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-17 16:00:00+00:00,2025-12-17 20:00:00+00:00,1.933785152838426,TIME
ATOMUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-17 16:00:00+00:00,2025-12-17 20:00:00+00:00,2.35284622222223,TIME
AUCTIONUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-17 16:00:00+00:00,2025-12-17 20:00:00+00:00,2.964320209973754,TP
AUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-17 16:00:00+00:00,2025-12-17 20:00:00+00:00,-1.0297884816753926,SL
AVAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-17 16:00:00+00:00,2025-12-17 20:00:00+00:00,-1.0363456310679613,SL
AVAXUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-17 16:00:00+00:00,2025-12-17 20:00:00+00:00,-1.0317119694802095,SL
AVNTUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-17 16:00:00+00:00,2025-12-17 20:00:00+00:00,1.7118867762687608,TIME
AXSUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-17 16:00:00+00:00,2025-12-17 20:00:00+00:00,2.9742694736842106,TP
BICOUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-17 16:00:00+00:00,2025-12-17 20:00:00+00:00,-1.0323151347615755,SL
BIGTIMEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-17 16:00:00+00:00,2025-12-17 20:00:00+00:00,2.4361446494464984,TIME
BLURUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-17 16:00:00+00:00,2025-12-17 20:00:00+00:00,2.5470762886597984,TIME
BNTUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-17 16:00:00+00:00,2025-12-17 20:00:00+00:00,-1.0342706065318816,SL
BOMEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-17 16:00:00+00:00,2025-12-17 20:00:00+00:00,-1.0237796192609183,SL
BSVUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-17 16:00:00+00:00,2025-12-17 20:00:00+00:00,1.4021996396396372,TIME
BULLAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-17 16:00:00+00:00,2025-12-17 20:00:00+00:00,0.9768853710247328,TIME
C98USDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-17 16:00:00+00:00,2025-12-17 20:00:00+00:00,-1.0224000000000002,SL
CELRUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2025-12-17 16:00:00+00:00,2025-12-17 20:00:00+00:00,-1.0287304347826087,SL
