entry_time,r,side
2020-08-04 00:00:00+00:00,1.9863700417883952,short
2020-08-11 06:00:00+00:00,-1.0675558598119268,long
2020-08-12 17:00:00+00:00,-1.0752038934126475,long
2020-08-13 12:00:00+00:00,1.9833837187572996,long
2020-08-15 08:00:00+00:00,-1.0564687934769226,short
2020-08-17 00:00:00+00:00,1.9828475802229037,long
2020-08-20 02:00:00+00:00,-1.056460506128476,long
2020-08-29 15:00:00+00:00,-1.1200070911243531,short
2020-09-01 04:00:00+00:00,1.9856985591136067,long
2020-09-06 16:00:00+00:00,-1.0507986673443066,long
2020-09-11 19:00:00+00:00,-1.156122036583684,short
2020-09-13 12:00:00+00:00,-1.1376068107659891,long
2020-09-14 04:00:00+00:00,1.977819869255449,long
2020-09-15 21:00:00+00:00,1.9621448419301162,short
2020-09-19 22:00:00+00:00,-1.1680744791793611,long
2020-09-26 16:00:00+00:00,-1.2197257865563862,short
2020-09-27 03:00:00+00:00,-1.219725786556386,short
2020-09-28 20:00:00+00:00,-1.1412024579087465,short
2020-09-30 01:00:00+00:00,-1.1131438197740582,long
2020-09-30 18:00:00+00:00,-1.1299829524978307,long
2020-10-01 15:00:00+00:00,-1.1440303217537995,long
2020-10-06 15:00:00+00:00,1.9780249595357178,short
2020-10-06 20:00:00+00:00,-1.0278211090277636,short
2020-10-09 14:00:00+00:00,1.9468907352167049,long
2020-10-14 07:00:00+00:00,-1.1615245857933882,long
2020-10-24 14:00:00+00:00,-1.1522425265851197,long
2020-10-25 15:00:00+00:00,1.9581104726954042,long
2020-10-27 11:00:00+00:00,-1.1315932161154936,short
2020-10-28 06:00:00+00:00,-1.11789878598085,long
2020-10-28 09:00:00+00:00,1.9827991047396814,short
2020-11-01 22:00:00+00:00,1.935505226714317,long
2020-11-03 21:00:00+00:00,-1.1119291742417483,long
2020-11-05 07:00:00+00:00,1.9733750124174467,long
2020-11-10 05:00:00+00:00,1.974809126984127,long
2020-11-10 07:00:00+00:00,1.9748091269841268,long
2020-11-10 23:00:00+00:00,1.9774035015252576,long
2020-11-18 04:00:00+00:00,1.9864410307265123,short
2020-11-19 11:00:00+00:00,-1.1573994297203578,short
2020-11-19 21:00:00+00:00,-1.0637058068289489,long
2020-11-23 03:00:00+00:00,-1.0378877544361695,short
2020-11-27 02:00:00+00:00,-1.0176991201057386,long
2020-12-02 10:00:00+00:00,-1.031171326115286,long
2020-12-07 16:00:00+00:00,1.962647646346058,short
2020-12-10 01:00:00+00:00,1.9947624941122002,short
2020-12-20 08:00:00+00:00,1.9805216327998563,short
2020-12-20 13:00:00+00:00,-1.108294801501188,long
2020-12-27 16:00:00+00:00,-1.013650583336333,long
2020-12-31 10:00:00+00:00,-1.0208334864837538,short
2021-01-03 09:00:00+00:00,-1.0515158386049581,short
2021-01-03 21:00:00+00:00,-1.0235489812614083,short
2021-01-04 15:00:00+00:00,-0.6983768018687614,short
2021-01-09 17:00:00+00:00,-1.0513423286056696,short
2021-01-10 19:00:00+00:00,1.9911549258694747,short
2021-01-10 21:00:00+00:00,1.991154925869475,short
2021-01-15 03:00:00+00:00,-1.0646141623104148,long
2021-01-16 18:00:00+00:00,-1.0511699806333972,long
2021-01-17 02:00:00+00:00,-1.0400401894568343,long
2021-01-18 16:00:00+00:00,-1.0629983175525777,short
2021-01-24 09:00:00+00:00,-1.075720417736184,short
2021-01-25 09:00:00+00:00,1.9613483259189888,long
2021-01-27 02:00:00+00:00,-1.0464569494783054,long
2021-02-03 03:00:00+00:00,1.993056322842551,long
2021-02-06 09:00:00+00:00,-1.0367619291493915,short
2021-02-06 20:00:00+00:00,-1.067969844964507,long
2021-02-08 13:00:00+00:00,-1.0530805865960082,short
2021-02-10 19:00:00+00:00,1.9950342157511582,long
2021-02-15 14:00:00+00:00,-1.0332616359246112,long
2021-02-16 06:00:00+00:00,-1.0271101890761483,long
2021-02-21 15:00:00+00:00,-1.0352868354002591,long
2021-02-23 00:00:00+00:00,1.9976904701869955,short
2021-02-25 04:00:00+00:00,-1.040494099632894,long
2021-02-27 00:00:00+00:00,-1.0370893639751892,short
2021-02-27 17:00:00+00:00,1.9907053239145416,short
2021-03-02 03:00:00+00:00,-1.0668071529415342,long
2021-03-03 00:00:00+00:00,1.9778560787497463,long
2021-03-03 04:00:00+00:00,-1.1161298872109515,short
2021-03-07 23:00:00+00:00,-1.1880941207475968,short
2021-03-08 05:00:00+00:00,1.96996742871932,short
2021-03-10 17:00:00+00:00,1.9654702096030916,short
2021-03-12 07:00:00+00:00,-1.0550807659085553,long
2021-03-13 10:00:00+00:00,-1.0851140559175048,short
2021-03-14 08:00:00+00:00,1.9794384643655631,short
2021-03-19 04:00:00+00:00,1.988263502974706,long
2021-03-27 23:00:00+00:00,1.9875848407568197,long
2021-03-31 06:00:00+00:00,1.985225579940106,short
2021-03-31 13:00:00+00:00,-1.0652464890996045,short
2021-03-31 20:00:00+00:00,1.9868941624217558,long
2021-04-01 05:00:00+00:00,-1.0635099398967605,long
2021-04-01 13:00:00+00:00,-1.069871929522685,short
2021-04-01 14:00:00+00:00,-1.0236345394669952,short
2021-04-03 10:00:00+00:00,1.9890863546382627,short
2021-04-08 12:00:00+00:00,-1.0320903223952391,short
2021-04-09 18:00:00+00:00,1.9905578483276938,long
2021-04-11 15:00:00+00:00,1.9907106220801574,short
2021-04-12 14:00:00+00:00,1.9889807309688299,long
2021-04-14 23:00:00+00:00,-1.0411132412966604,short
2021-04-15 16:00:00+00:00,1.9921627685941636,short
2021-04-20 12:00:00+00:00,1.9948282640479371,long
2021-04-21 11:00:00+00:00,-1.0169096030222673,long
2021-04-30 00:00:00+00:00,1.9853180735829188,long
2021-05-01 19:00:00+00:00,-1.0930986638020423,short
2021-05-03 03:00:00+00:00,-1.0557145245341475,long
2021-05-06 07:00:00+00:00,1.9871362832764774,long
2021-05-07 06:00:00+00:00,-1.0335888779291724,short
2021-05-07 12:00:00+00:00,-1.0236490633686617,long
2021-05-12 10:00:00+00:00,-1.033192779181499,long
2021-05-12 20:00:00+00:00,1.9894971268227715,short
2021-05-14 23:00:00+00:00,1.9901715034326066,short
2021-05-15 23:00:00+00:00,1.989716507368103,long
2021-05-17 07:00:00+00:00,1.9937037005246674,long
2021-05-20 17:00:00+00:00,1.996617970606102,short
2021-05-22 14:00:00+00:00,1.99137150148147,long
2021-05-25 12:00:00+00:00,1.9928290001864164,long
2021-05-26 02:00:00+00:00,-1.0297519265706787,short
2021-05-26 13:00:00+00:00,-1.0254139577967376,long
2021-05-27 21:00:00+00:00,-1.0333621873991197,long
2021-05-29 08:00:00+00:00,-1.042262299530808,long
2021-06-05 09:00:00+00:00,-1.0517734379464148,long
2021-06-09 14:00:00+00:00,1.983741327860409,long
2021-06-10 10:00:00+00:00,1.9909810820959741,short
2021-06-13 14:00:00+00:00,1.952121892991479,long
2021-06-16 09:00:00+00:00,-1.0835853773910888,long
2021-06-25 01:00:00+00:00,-1.07558226483102,short
2021-06-25 19:00:00+00:00,1.9892685276682744,short
2021-06-27 00:00:00+00:00,-1.0847337528818595,short
2021-06-27 18:00:00+00:00,1.9785099035422757,long
2021-07-01 06:00:00+00:00,-1.0402702705251774,long
2021-07-02 17:00:00+00:00,1.9767867488773252,long
2021-07-10 11:00:00+00:00,-1.1189652789160014,short
2021-07-11 06:00:00+00:00,-1.0959383956607065,short
2021-07-12 23:00:00+00:00,1.9659690858680585,short
2021-07-18 00:00:00+00:00,-1.068811431106864,short
2021-07-31 15:00:00+00:00,-1.0689981493588228,short
2021-08-01 00:00:00+00:00,1.9716348220279962,long
2021-08-05 01:00:00+00:00,-1.086759734153337,long
2021-08-05 15:00:00+00:00,-1.1303275768344274,short
2021-08-09 06:00:00+00:00,1.9892802010978232,long
2021-08-18 16:00:00+00:00,-1.0539430748938383,short
2021-08-23 14:00:00+00:00,1.9813668063162224,long
2021-08-24 00:00:00+00:00,-1.0819749809533867,long
2021-08-24 11:00:00+00:00,-1.0783735157138143,long
2021-08-28 04:00:00+00:00,1.9871443364923118,short
2021-08-29 21:00:00+00:00,-1.0663327549542336,long
2021-08-31 04:00:00+00:00,1.988236141427999,long
2021-09-04 16:00:00+00:00,-1.089433743789106,short
2021-09-11 21:00:00+00:00,1.98048743978278,short
2021-09-14 19:00:00+00:00,-1.07412069215166,short
2021-09-17 17:00:00+00:00,-1.115904060510574,long
2021-09-21 14:00:00+00:00,-1.0164017351327264,long
2021-09-23 00:00:00+00:00,-1.048073882181282,long
2021-09-27 22:00:00+00:00,1.963546955490542,short
2021-09-29 10:00:00+00:00,-1.0738950594112504,short
2021-09-29 18:00:00+00:00,-1.015302163222987,short
2021-10-05 02:00:00+00:00,1.9781522107583926,long
2021-10-08 12:00:00+00:00,1.9407411967779031,long
2021-10-08 14:00:00+00:00,1.9407411967779034,long
2021-10-08 15:00:00+00:00,1.9675500596940614,short
2021-10-23 21:00:00+00:00,1.9722400192268075,short
2021-10-25 00:00:00+00:00,1.9887972580826934,long
2021-10-30 08:00:00+00:00,-1.0980624582492848,long
2021-11-06 16:00:00+00:00,1.9848422895846825,long
2021-11-08 22:00:00+00:00,1.9815000550438877,short
2021-11-14 04:00:00+00:00,-1.1107998281412486,short
2021-11-15 13:00:00+00:00,1.969348473047756,short
2021-11-17 08:00:00+00:00,1.9877426599288264,long
2021-11-20 13:00:00+00:00,-1.1084652175266911,long
2021-11-20 18:00:00+00:00,1.9745385852013768,short
2021-11-22 20:00:00+00:00,-1.0341079227190881,short
2021-11-26 02:00:00+00:00,-1.090752045690483,long
2021-12-03 06:00:00+00:00,1.9544115178822865,short
2021-12-09 09:00:00+00:00,1.9907201996949906,long
2021-12-10 21:00:00+00:00,-1.0549223270507635,long
2021-12-11 06:00:00+00:00,-1.0282125452771975,long
2021-12-15 03:00:00+00:00,1.9819530220622465,short
2021-12-20 09:00:00+00:00,-1.053557705369014,long
2021-12-22 23:00:00+00:00,1.9820338405017253,long
2021-12-23 11:00:00+00:00,1.98707048765597,long
2021-12-24 09:00:00+00:00,-1.0538533333526932,long
2021-12-25 10:00:00+00:00,-1.1188516499225352,long
2021-12-26 18:00:00+00:00,-1.1509188015792782,long
2021-12-27 22:00:00+00:00,1.9555012815391246,long
2022-01-01 00:00:00+00:00,-1.1622331096305072,short
2022-01-05 10:00:00+00:00,1.9764857698119302,short
2022-01-08 23:00:00+00:00,-1.0370092053585065,long
2022-01-11 04:00:00+00:00,1.9590753239642265,short
2022-01-11 08:00:00+00:00,-1.0869871230681993,long
2022-01-12 10:00:00+00:00,-1.1738789126438856,short
2022-01-13 05:00:00+00:00,1.9662688444149214,short
2022-01-13 15:00:00+00:00,1.9662688444149214,short
2022-01-13 21:00:00+00:00,-1.0953800544790926,short
2022-01-16 00:00:00+00:00,-1.0798222823436994,long
2022-01-18 02:00:00+00:00,-1.0636890238439256,long
2022-01-20 19:00:00+00:00,1.970845653390967,short
2022-01-23 11:00:00+00:00,-1.0804924746070879,long
2022-01-25 11:00:00+00:00,1.9780655411025787,long
2022-01-25 19:00:00+00:00,1.986616361869928,long
2022-01-27 08:00:00+00:00,-1.0523603880985024,long
2022-02-01 08:00:00+00:00,-1.0829081306731922,short
2022-02-02 20:00:00+00:00,-1.058989300425788,long
2022-02-11 17:00:00+00:00,1.9877815222821424,short
2022-02-12 10:00:00+00:00,1.9907265687596394,long
2022-02-15 21:00:00+00:00,1.977954638212825,long
2022-02-17 08:00:00+00:00,-1.0543329536138364,long
2022-02-21 03:00:00+00:00,-1.0414456278571822,long
2022-02-21 17:00:00+00:00,-1.071139988929916,long
2022-03-01 17:00:00+00:00,1.9905220840310005,short
2022-03-04 16:00:00+00:00,1.9637716881705376,short
2022-03-06 16:00:00+00:00,1.959539740978545,short
2022-03-06 21:00:00+00:00,1.9595397409785453,short
2022-03-09 01:00:00+00:00,1.9780832960477257,long
2022-03-09 09:00:00+00:00,1.971512838350699,long
2022-03-11 00:00:00+00:00,-1.1491453680968426,long
2022-03-11 19:00:00+00:00,-1.0507243733885914,short
2022-03-15 13:00:00+00:00,1.9569257513985014,long
2022-03-16 08:00:00+00:00,-1.038114927603497,short
2022-03-17 01:00:00+00:00,-1.0944845207409482,long
2022-03-21 06:00:00+00:00,1.9872379641422553,long
2022-03-24 02:00:00+00:00,1.9519046481291418,long
2022-03-25 08:00:00+00:00,-1.0957709614565165,long
2022-03-26 12:00:00+00:00,1.9362894187874673,long
2022-03-27 12:00:00+00:00,1.9537312075607656,long
2022-03-30 18:00:00+00:00,-1.1303437062985475,long
2022-03-31 02:00:00+00:00,-1.0663810843293662,long
2022-04-04 20:00:00+00:00,-1.1003156530934601,short
2022-04-05 12:00:00+00:00,-1.1003156530934601,short
2022-04-05 17:00:00+00:00,-1.045903351019987,long
2022-04-09 17:00:00+00:00,-1.2109734610586027,short
2022-04-13 13:00:00+00:00,-1.082147641974168,short
